,State,County,Base Estimate,2020,2021,2022
2909, Virginia,Sussex,10831,10789,10812.0,10680.0
2910, Virginia,Tazewell,40439,40405,40057.0,39821.0
2911, Virginia,Warren,40724,40786,40957.0,41440.0
2912, Virginia,Washington,53934,53889,53793.0,53958.0
2913, Virginia,Westmoreland,18477,18508,18732.0,18712.0
2914, Virginia,Wise,36118,36061,35707.0,35421.0
2915, Virginia,Wythe,28285,28312,28200.0,28111.0
2916, Virginia,York,70055,70228,71176.0,71341.0
2917, Virginia,Alexandria,159461,159125,155203.0,155525.0
2918, Virginia,Bristol,17218,17295,17095.0,16975.0
2919, Virginia,Buena,6641,6621,6615.0,6591.0
2920, Virginia,Charlottesville,46554,46465,45730.0,45373.0
2921, Virginia,Chesapeake,249415,249803,251739.0,252488.0
2922, Virginia,Colonial,18171,18187,18218.0,18294.0
2923, Virginia,Covington,5744,5742,5731.0,5679.0
2924, Virginia,Danville,42592,42577,42376.0,42229.0
2925, Virginia,Emporia,5766,5709,5622.0,5481.0
2926, Virginia,Fairfax,24148,24175,24391.0,24835.0
2927, Virginia,Falls,14658,14677,14546.0,14586.0
2928, Virginia,Franklin,8179,8149,8128.0,8247.0
2929, Virginia,Fredericksburg,27979,27995,28458.0,28757.0
2930, Virginia,Galax,6725,6714,6659.0,6730.0
2931, Virginia,Hampton,137158,137276,137847.0,138037.0
2932, Virginia,Harrisonburg,51810,51706,51526.0,51158.0
2933, Virginia,Hopewell,23032,23010,23145.0,22962.0
2934, Virginia,Lexington,7317,7321,7433.0,7457.0
2935, Virginia,Lynchburg,79007,78973,79118.0,79287.0
2936, Virginia,Manassas,42773,42692,42765.0,42642.0
2937, Virginia,Manassas,17217,17161,17082.0,16703.0
2938, Virginia,Martinsville,13486,13479,13549.0,13725.0
2939, Virginia,Newport,186243,186033,184764.0,184306.0
2940, Virginia,Norfolk,238001,237738,235025.0,232995.0
2941, Virginia,Norton,3696,3680,3631.0,3609.0
2942, Virginia,Petersburg,33457,33388,33367.0,33394.0
2943, Virginia,Poquoson,12455,12472,12609.0,12582.0
2944, Virginia,Portsmouth,97915,97954,97638.0,97029.0
2945, Virginia,Radford,16068,16119,16542.0,16738.0
2946, Virginia,Richmond,226618,227008,227602.0,229395.0
2947, Virginia,Roanoke,100015,99883,98744.0,97847.0
2948, Virginia,Salem,25347,25399,25354.0,25523.0
2949, Virginia,Staunton,25754,25811,25653.0,25904.0
2950, Virginia,Suffolk,94326,94697,96328.0,98537.0
2951, Virginia,Virginia,459471,459646,458680.0,455618.0
2952, Virginia,Waynesboro,22195,22276,22596.0,22808.0
2953, Virginia,Williamsburg,15413,15468,15675.0,15909.0
2954, Virginia,Winchester,28122,28009,28115.0,27936.0
2955, Washington,Adams,20612,20608,20640.0,20961.0
2956, Washington,Asotin,22288,22325,22468.0,22508.0
2957, Washington,Benton,206875,207413,210585.0,212791.0
2958, Washington,Chelan,79078,79228,79775.0,79926.0
2959, Washington,Clallam,77160,77357,78442.0,77805.0
2960, Washington,Clark,503309,505301,512588.0,516779.0
2961, Washington,Columbia,3952,3949,4015.0,4026.0
2962, Washington,Cowlitz,110740,111019,111648.0,111956.0
2963, Washington,Douglas,42937,43031,43838.0,44192.0
2964, Washington,Ferry,7178,7196,7267.0,7448.0
2965, Washington,Franklin,96746,97143,98126.0,98678.0
2966, Washington,Garfield,2288,2298,2354.0,2363.0
2967, Washington,Grant,99120,99427,100440.0,101311.0
2968, Washington,Grays,75636,75855,76787.0,77038.0
2969, Washington,Island,86847,86990,87557.0,86625.0
2970, Washington,Jefferson,32975,33063,33561.0,33589.0
2971, Washington,King,2269667,2274094,2253038.0,2266789.0
2972, Washington,Kitsap,275605,275802,276591.0,277673.0
2973, Washington,Kittitas,44342,44626,44688.0,45189.0
2974, Washington,Klickitat,22734,22816,23178.0,23271.0
2975, Washington,Lewis,82152,82556,84575.0,85370.0
2976, Washington,Lincoln,10879,10927,11277.0,11601.0
2977, Washington,Mason,65722,66029,67229.0,68166.0
2978, Washington,Okanogan,42098,42146,42741.0,43127.0
2979, Washington,Pacific,23365,23491,23971.0,24113.0
2980, Washington,Pend,13404,13506,13906.0,14179.0
2981, Washington,Pierce,921137,923524,927199.0,927380.0
2982, Washington,San,17789,17827,18615.0,18662.0
2983, Washington,Skagit,129515,129884,130933.0,131179.0
2984, Washington,Skamania,12033,12033,12207.0,12460.0
2985, Washington,Snohomish,827947,829869,836037.0,840079.0
2986, Washington,Spokane,539332,541125,545498.0,549690.0
2987, Washington,Stevens,46450,46587,47553.0,48229.0
2988, Washington,Thurston,294797,295988,298078.0,298758.0
2989, Washington,Wahkiakum,4419,4443,4579.0,4688.0
2990, Washington,Walla,62586,62619,62158.0,61890.0
2991, Washington,Whatcom,226843,227430,226718.0,230677.0
2992, Washington,Whitman,47971,47804,43238.0,47619.0
2993, Washington,Yakima,256719,256702,256647.0,257001.0
2994, West Virginia,Barbour,15462,15463,15445.0,15414.0
2995, West Virginia,Berkeley,122078,122691,126194.0,129490.0
2996, West Virginia,Boone,21807,21739,21367.0,20968.0
2997, West Virginia,Braxton,12449,12397,12293.0,12185.0
2998, West Virginia,Brooke,22551,22472,22109.0,21733.0
2999, West Virginia,Cabell,94346,94234,93494.0,92730.0
3000, West Virginia,Calhoun,6228,6199,6165.0,6068.0
3001, West Virginia,Clay,8050,8007,7895.0,7814.0
3002, West Virginia,Doddridge,7808,7787,7739.0,7698.0
3003, West Virginia,Fayette,40485,40425,40083.0,39487.0
3004, West Virginia,Gilmer,7417,7397,7389.0,7325.0
3005, West Virginia,Grant,10975,10988,11009.0,10968.0
3006, West Virginia,Greenbrier,32979,32895,32698.0,32435.0
3007, West Virginia,Hampshire,23092,23097,23374.0,23468.0
3008, West Virginia,Hancock,29095,29037,28591.0,28172.0
3009, West Virginia,Hardy,14298,14241,14155.0,14192.0
3010, West Virginia,Harrison,65922,65839,65436.0,64915.0
3011, West Virginia,Jackson,27792,27720,27761.0,27716.0
3012, West Virginia,Jefferson,57707,57783,58520.0,58979.0
3013, West Virginia,Kanawha,180744,180217,177993.0,175515.0
3014, West Virginia,Lewis,17028,17016,16897.0,16767.0
3015, West Virginia,Lincoln,20459,20363,20191.0,19901.0
3016, West Virginia,Logan,32572,32510,31917.0,31316.0
3017, West Virginia,McDowell,19118,18921,18413.0,17850.0
3018, West Virginia,Marion,56211,56230,56117.0,55952.0
3019, West Virginia,Marshall,30589,30497,30208.0,29752.0
3020, West Virginia,Mason,25448,25398,25290.0,25000.0
3021, West Virginia,Mercer,59660,59517,59215.0,58700.0
3022, West Virginia,Mineral,26938,26890,26866.0,26855.0
3023, West Virginia,Mingo,23574,23487,23094.0,22573.0
3024, West Virginia,Monongalia,105822,105905,106487.0,106869.0
3025, West Virginia,Monroe,12375,12380,12383.0,12296.0
3026, West Virginia,Morgan,17067,17087,17280.0,17430.0
3027, West Virginia,Nicholas,24603,24554,24415.0,24335.0
3028, West Virginia,Ohio,42444,42338,41878.0,41447.0
3029, West Virginia,Pendleton,6145,6132,6078.0,6011.0
3030, West Virginia,Pleasants,7653,7652,7612.0,7586.0
3031, West Virginia,Pocahontas,7873,7864,7890.0,7819.0
3032, West Virginia,Preston,34214,34187,34270.0,34172.0
3033, West Virginia,Putnam,57435,57432,57355.0,57015.0
3034, West Virginia,Raleigh,74581,74386,73801.0,72882.0
3035, West Virginia,Randolph,27934,27892,27891.0,27600.0
3036, West Virginia,Ritchie,8450,8426,8388.0,8207.0
3037, West Virginia,Roane,14028,13986,13912.0,13834.0
3038, West Virginia,Summers,11968,11939,11892.0,11762.0
3039, West Virginia,Taylor,16701,16684,16483.0,16342.0
3040, West Virginia,Tucker,6765,6753,6675.0,6568.0
3041, West Virginia,Tyler,8311,8296,8243.0,8183.0
3042, West Virginia,Upshur,23817,23813,23820.0,23712.0
3043, West Virginia,Wayne,38983,38864,38533.0,37998.0
3044, West Virginia,Webster,8380,8356,8286.0,8167.0
3045, West Virginia,Wetzel,14441,14392,14195.0,14025.0
3046, West Virginia,Wirt,5196,5186,5059.0,5091.0
3047, West Virginia,Wood,84300,84142,83791.0,83340.0
3048, West Virginia,Wyoming,21387,21317,20991.0,20527.0
3049, Wisconsin,Adams,20646,20675,20795.0,21226.0
3050, Wisconsin,Ashland,16033,16018,16054.0,16039.0
3051, Wisconsin,Barron,46709,46714,46746.0,46843.0
3052, Wisconsin,Bayfield,16213,16233,16304.0,16608.0
3053, Wisconsin,Brown,268729,268921,268814.0,270036.0
3054, Wisconsin,Buffalo,13312,13319,13312.0,13391.0
3055, Wisconsin,Burnett,16526,16579,16759.0,17036.0
3056, Wisconsin,Calumet,52433,52462,52587.0,52718.0
3057, Wisconsin,Chippewa,66302,66337,66628.0,66807.0
3058, Wisconsin,Clark,34660,34667,34722.0,34691.0
3059, Wisconsin,Columbia,58480,58516,58404.0,58193.0
3060, Wisconsin,Crawford,16115,16084,16082.0,16007.0
3061, Wisconsin,Dane,561507,562577,561724.0,568203.0
3062, Wisconsin,Dodge,89398,89353,88657.0,88282.0
3063, Wisconsin,Door,30066,30120,30406.0,30526.0
3064, Wisconsin,Douglas,44291,44343,44026.0,44144.0
3065, Wisconsin,Dunn,45434,45441,44509.0,45651.0
3066, Wisconsin,Eau,105702,105874,105988.0,106837.0
3067, Wisconsin,Florence,4555,4560,4586.0,4688.0
3068, Wisconsin,Fond,104152,104150,104166.0,103836.0
3069, Wisconsin,Forest,9176,9165,9262.0,9381.0
3070, Wisconsin,Grant,51950,51984,51285.0,51276.0
3071, Wisconsin,Green,37092,37036,37018.0,36816.0
3072, Wisconsin,Green,19023,19022,19249.0,19220.0
3073, Wisconsin,Iowa,23709,23709,23777.0,23865.0
3074, Wisconsin,Iron,6138,6146,6193.0,6224.0
3075, Wisconsin,Jackson,21142,21096,20899.0,20836.0
3076, Wisconsin,Jefferson,86151,86193,85796.0,85784.0
3077, Wisconsin,Juneau,26721,26780,26756.0,26866.0
3078, Wisconsin,Kenosha,169156,169184,168465.0,167817.0
3079, Wisconsin,Kewaunee,20556,20550,20577.0,20623.0
3080, Wisconsin,La,120796,120930,119367.0,120294.0
3081, Wisconsin,Lafayette,16608,16613,16816.0,16877.0
3082, Wisconsin,Langlade,19491,19462,19505.0,19559.0
3083, Wisconsin,Lincoln,28421,28429,28453.0,28376.0
3084, Wisconsin,Manitowoc,81360,81384,81479.0,81172.0
3085, Wisconsin,Marathon,138007,138047,137746.0,137958.0
3086, Wisconsin,Marinette,41874,41885,41849.0,41988.0
3087, Wisconsin,Marquette,15596,15594,15777.0,15779.0
3088, Wisconsin,Menominee,4250,4256,4292.0,4197.0
3089, Wisconsin,Milwaukee,939495,938527,924207.0,918661.0
3090, Wisconsin,Monroe,46270,46296,46246.0,46109.0
3091, Wisconsin,Oconto,38971,39080,39393.0,39633.0
3092, Wisconsin,Oneida,37848,37872,38282.0,38212.0
3093, Wisconsin,Outagamie,190710,190961,191309.0,192127.0
3094, Wisconsin,Ozaukee,91499,91613,92551.0,93009.0
3095, Wisconsin,Pepin,7326,7347,7386.0,7410.0
3096, Wisconsin,Pierce,42205,42223,41606.0,42532.0
3097, Wisconsin,Polk,44979,45032,45521.0,45709.0
3098, Wisconsin,Portage,70376,70402,69429.0,70718.0
3099, Wisconsin,Price,14055,14032,14055.0,14179.0
3100, Wisconsin,Racine,197720,197536,196439.0,195846.0
3101, Wisconsin,Richland,17302,17272,17166.0,17090.0
3102, Wisconsin,Rock,163692,163751,164192.0,164060.0
3103, Wisconsin,Rusk,14192,14179,14116.0,14186.0
3104, Wisconsin,St.,93539,93874,95055.0,96017.0
3105, Wisconsin,Sauk,65780,65793,65740.0,65777.0
3106, Wisconsin,Sawyer,18080,18123,18247.0,18559.0
3107, Wisconsin,Shawano,40886,40873,40812.0,40886.0
3108, Wisconsin,Sheboygan,118023,118030,117697.0,117841.0
3109, Wisconsin,Taylor,19915,19937,19944.0,19975.0
3110, Wisconsin,Trempealeau,30756,30806,30730.0,30899.0
3111, Wisconsin,Vernon,30715,30698,30921.0,31060.0
3112, Wisconsin,Vilas,23047,23097,23522.0,23763.0
3113, Wisconsin,Walworth,105226,105308,105200.0,105380.0
3114, Wisconsin,Washburn,16622,16613,16760.0,16911.0
3115, Wisconsin,Washington,136756,136784,137237.0,137688.0
3116, Wisconsin,Waukesha,406971,407467,409080.0,410434.0
3117, Wisconsin,Waupaca,51811,51791,51992.0,51488.0
3118, Wisconsin,Waushara,24526,24549,24797.0,24999.0
3119, Wisconsin,Winnebago,171734,171800,170554.0,170718.0
3120, Wisconsin,Wood,74218,74197,74085.0,73993.0
3121, Wyoming,Albany,37070,37110,37860.0,38031.0
3122, Wyoming,Big,11521,11481,11645.0,11855.0
3123, Wyoming,Campbell,47027,47139,46533.0,47058.0
3124, Wyoming,Carbon,14531,14504,14679.0,14542.0
3125, Wyoming,Converse,13747,13741,13678.0,13786.0
3126, Wyoming,Crook,7184,7186,7319.0,7448.0
3127, Wyoming,Fremont,39234,39197,39422.0,39472.0
3128, Wyoming,Goshen,12503,12514,12557.0,12562.0
3129, Wyoming,Hot,4618,4618,4574.0,4588.0
3130, Wyoming,Johnson,8451,8467,8633.0,8730.0
3131, Wyoming,Laramie,100506,100718,100794.0,100723.0
3132, Wyoming,Lincoln,19582,19657,20170.0,20660.0
3133, Wyoming,Natrona,79955,80282,79660.0,79601.0
3134, Wyoming,Niobrara,2469,2452,2414.0,2380.0
3135, Wyoming,Park,29625,29664,30142.0,30518.0
3136, Wyoming,Platte,8603,8632,8674.0,8645.0
3137, Wyoming,Sheridan,30925,31005,31667.0,32096.0
3138, Wyoming,Sublette,8728,8738,8725.0,8763.0
3139, Wyoming,Sweetwater,42267,42190,41582.0,41345.0
3140, Wyoming,Teton,23323,23377,23622.0,23287.0
3141, Wyoming,Uinta,20446,20457,20655.0,20712.0
3142, Wyoming,Washakie,7682,7658,7712.0,7719.0
3143, Wyoming,Weston,6840,6818,6766.0,6860.0
